condition,reward,response_index,old_top10_count,new_top10_count,label_overlap_count,label_overlap_fraction_of_old,label_overlap
steering,180,17,10,10,0,0.0,
steering,180,18,10,10,0,0.0,
steering,180,19,10,10,0,0.0,
steering,180,20,10,10,0,0.0,
steering,180,21,10,10,0,0.0,
steering,180,22,10,10,0,0.0,
steering,180,23,10,10,0,0.0,
steering,180,24,10,10,0,0.0,
steering,180,25,10,10,0,0.0,
steering,180,26,10,10,0,0.0,
steering,180,27,10,10,0,0.0,
steering,180,28,10,10,0,0.0,
steering,180,29,10,10,0,0.0,
steering,180,30,10,10,0,0.0,
steering,180,31,10,10,0,0.0,
steering,180,32,10,10,0,0.0,
steering,180,33,10,10,0,0.0,
steering,180,34,10,10,0,0.0,
steering,180,35,10,10,0,0.0,
steering,180,36,10,10,0,0.0,
steering,180,37,10,10,0,0.0,
steering,180,38,10,10,0,0.0,
steering,180,39,10,10,0,0.0,
steering,180,40,10,10,0,0.0,
