task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
improve_the_stapler_with_many_specific_enhancements,high_steering,60205,17.975,1.8505066873696894,40,40,magnetic or magnet
improve_the_stapler_with_many_specific_enhancements,high_steering,28714,17.825,2.396742581087933,40,40,lists of software or technologies
improve_the_stapler_with_many_specific_enhancements,high_steering,62906,17.675,4.644284121368973,40,40,creates GUI
improve_the_stapler_with_many_specific_enhancements,high_steering,49528,17.625,4.7100291931154725,40,40,"material, process, industry"
improve_the_stapler_with_many_specific_enhancements,high_steering,48073,17.525,5.243984649100343,40,40,following verbs for actions
improve_the_stapler_with_many_specific_enhancements,high_steering,53871,17.525,3.528367186107482,40,40,"introductions, definitions, and summaries"
improve_the_stapler_with_many_specific_enhancements,high_steering,40647,17.475,5.86935899396177,40,40,self-cleaning soy milk machine
improve_the_stapler_with_many_specific_enhancements,high_steering,22251,17.45,4.847421995246545,40,40,"Kenya, focus, interact, low"
improve_the_stapler_with_many_specific_enhancements,high_steering,13904,17.25,2.576334605597648,40,40,stock name or technical term followed by descriptor
improve_the_stapler_with_many_specific_enhancements,high_steering,58220,17.125,2.899892239377183,40,40,theme provider
improve_the_stapler_with_many_specific_enhancements,high_steering,65365,17.1,3.254228019054592,40,40,prominent financial based program
improve_the_stapler_with_many_specific_enhancements,high_steering,52415,17.075,2.229209501146093,40,40,structured data separators
improve_the_stapler_with_many_specific_enhancements,high_steering,45839,17.075,2.686889465534452,40,40,"json, react, code syntax"
improve_the_stapler_with_many_specific_enhancements,high_steering,39968,17.0,3.9370039370059056,40,40,"Delivery, coin, Poland, drugs"
improve_the_stapler_with_many_specific_enhancements,high_steering,15236,16.975,4.623242909473817,40,40,bug fixes and improvements
improve_the_stapler_with_many_specific_enhancements,high_steering,61591,16.9,3.491418050019226,40,40,rust-resistant primer
improve_the_stapler_with_many_specific_enhancements,high_steering,34658,16.8,2.379075450674057,40,40,requests and announcements
improve_the_stapler_with_many_specific_enhancements,high_steering,61060,16.8,6.399999999999999,40,40,receptor and academy
improve_the_stapler_with_many_specific_enhancements,high_steering,57634,16.675,16.60028237711636,40,40,available and consumed than
improve_the_stapler_with_many_specific_enhancements,high_steering,25748,16.65,4.881342028581899,40,40,cÃ³pia de texto
improve_the_stapler_with_many_specific_enhancements,high_steering,26005,16.6,2.009975124224169,40,40,educational/professional topics
improve_the_stapler_with_many_specific_enhancements,high_steering,50273,16.575,7.344683451313612,40,40,employee and owner
improve_the_stapler_with_many_specific_enhancements,high_steering,47668,16.45,3.5281014724636317,40,40,"creating, developing, or causing"
improve_the_stapler_with_many_specific_enhancements,high_steering,54683,16.425,2.3333184523334958,40,40,punctuation or preposition follows
improve_the_stapler_with_many_specific_enhancements,high_steering,13377,16.4,5.566866263886713,40,40,low-coercivity martensite
improve_the_stapler_with_many_specific_enhancements,high_steering,30462,16.35,1.9045996954740754,40,40,"politics, furniture, disability, summer"
improve_the_stapler_with_many_specific_enhancements,high_steering,6757,16.35,3.335790760824177,40,40,design and game mechanics
improve_the_stapler_with_many_specific_enhancements,high_steering,44412,16.35,4.762089877354264,40,40,potential growth self constructor memory
improve_the_stapler_with_many_specific_enhancements,high_steering,21974,16.275,4.832119100353391,40,40,solder and make pliable
improve_the_stapler_with_many_specific_enhancements,high_steering,17837,16.25,2.7816362091402267,40,40,"activities, decisions, sales"
improve_the_stapler_with_many_specific_enhancements,high_steering,64908,16.225,4.390259103970961,40,40,low maintenance and cost
improve_the_stapler_with_many_specific_enhancements,high_steering,29179,16.175,3.5347383212905576,40,40,areas and defined spaces
improve_the_stapler_with_many_specific_enhancements,high_steering,27131,16.175,3.7140779474857557,40,40,"HTTP, Czech, perfectionism"
improve_the_stapler_with_many_specific_enhancements,high_steering,48693,16.1,5.117616632769589,40,40,reliable software and systems
improve_the_stapler_with_many_specific_enhancements,high_steering,17375,16.1,4.576024475459014,40,40,convenience
improve_the_stapler_with_many_specific_enhancements,high_steering,52735,16.075,3.744245584894242,40,40,make things easier
improve_the_stapler_with_many_specific_enhancements,high_steering,20455,16.0,4.55521678957215,40,40,conditional or alternative phrasing
improve_the_stapler_with_many_specific_enhancements,high_steering,54976,15.95,3.8791107228332646,40,40,seating ... surface
improve_the_stapler_with_many_specific_enhancements,high_steering,5824,15.7,2.8301943396169844,40,40,fix arm insert in/on/together
improve_the_stapler_with_many_specific_enhancements,high_steering,50846,15.65,2.603363209388958,40,40,"amenities, features, components"
improve_the_stapler_with_many_specific_enhancements,high_steering,25460,15.65,3.511053972812151,40,40,finish inside
improve_the_stapler_with_many_specific_enhancements,high_steering,58000,15.625,3.1598061649411346,40,40,grip and traction
improve_the_stapler_with_many_specific_enhancements,high_steering,41859,15.55,2.213029597633068,40,40,"extra, greater, faster, more"
improve_the_stapler_with_many_specific_enhancements,high_steering,56198,15.525,5.567708235890236,40,40,carefully remove or knife off
improve_the_stapler_with_many_specific_enhancements,high_steering,10811,15.425,3.7807902613078093,40,40,shall be able to detect/verify
improve_the_stapler_with_many_specific_enhancements,high_steering,42228,15.4,2.1656407827707644,40,40,and context prediction
improve_the_stapler_with_many_specific_enhancements,high_steering,44848,15.4,3.352610922848039,40,40,"done through, such as, emphasizes, including"
improve_the_stapler_with_many_specific_enhancements,high_steering,23532,15.375,4.988424099853578,40,40,ways or tips to improve
improve_the_stapler_with_many_specific_enhancements,high_steering,33163,15.325,2.2066660372607405,40,40,not edible
improve_the_stapler_with_many_specific_enhancements,high_steering,56124,15.3,4.484417464955728,40,40,building and improvements
improve_the_stapler_with_many_specific_enhancements,high_steering,1922,15.275,3.240273908175046,40,40,installations like device or other
improve_the_stapler_with_many_specific_enhancements,high_steering,37014,15.275,4.609704437379905,40,40,intricate designs
improve_the_stapler_with_many_specific_enhancements,high_steering,45815,15.25,2.8961180915149143,40,40,"invest, adapt, virtual reality"
improve_the_stapler_with_many_specific_enhancements,high_steering,21025,15.25,2.7636027210870937,40,40,"your taxes, your analysis"
improve_the_stapler_with_many_specific_enhancements,high_steering,34850,15.25,4.45393084813853,40,40,object main body or parts
improve_the_stapler_with_many_specific_enhancements,high_steering,27099,15.175,2.25707221860533,40,40,"modern, newer, contemporary"
improve_the_stapler_with_many_specific_enhancements,high_steering,11543,15.175,4.358253664026452,40,40,fine adjustment controls
improve_the_stapler_with_many_specific_enhancements,high_steering,52049,15.15,2.1395092895334638,40,40,"engineering, science, tools"
improve_the_stapler_with_many_specific_enhancements,high_steering,16987,15.15,4.67733898707374,40,40,their role
improve_the_stapler_with_many_specific_enhancements,high_steering,58191,15.125,3.641342472220926,40,40,technical information or equipment
improve_the_stapler_with_many_specific_enhancements,high_steering,21938,15.1,4.188078318274387,40,40,readability and correctness
improve_the_stapler_with_many_specific_enhancements,high_steering,19021,15.05,3.185514087239292,40,40,Conscious Leadership
improve_the_stapler_with_many_specific_enhancements,high_steering,22803,15.05,4.753682782853728,40,40,listing features or components
improve_the_stapler_with_many_specific_enhancements,high_steering,22990,15.05,2.2017038856303923,40,40,"containerd, names, languages, Products"
improve_the_stapler_with_many_specific_enhancements,high_steering,27874,15.0,3.930648801406708,40,40,linking contrasting states
improve_the_stapler_with_many_specific_enhancements,high_steering,12910,15.0,3.8923000912057133,40,40,can improve or enhance
improve_the_stapler_with_many_specific_enhancements,high_temperature,40325,93.225,6.776752540856301,40,40,pens
improve_the_stapler_with_many_specific_enhancements,high_temperature,15715,89.85,7.498499849970051,40,40,but followed by descriptions of state or action
improve_the_stapler_with_many_specific_enhancements,high_temperature,35034,81.8,4.884669896727985,40,40,best deals and different models
improve_the_stapler_with_many_specific_enhancements,high_temperature,36804,81.175,5.286243940644438,40,40,ergonomic handle or grip
improve_the_stapler_with_many_specific_enhancements,high_temperature,25058,80.5,5.670097000933903,40,40,"researching Amazon, deploying AWS"
improve_the_stapler_with_many_specific_enhancements,high_temperature,23061,78.7,6.889121859859871,40,40,hardware and fasteners
improve_the_stapler_with_many_specific_enhancements,high_temperature,7295,78.425,5.176328331935717,40,40,Milwaukee tool cutting
improve_the_stapler_with_many_specific_enhancements,high_temperature,27847,76.275,5.408269131616826,40,40,mechanics and springs
improve_the_stapler_with_many_specific_enhancements,high_temperature,54443,75.2,5.5999999999998895,40,40,"separate chambers, adjustable legs, mechanism"
improve_the_stapler_with_many_specific_enhancements,high_temperature,42868,71.7,6.558200972827785,40,40,printers and ducks
improve_the_stapler_with_many_specific_enhancements,high_temperature,56212,71.0,3.748332962798287,40,40,lighting range ergonomic features
improve_the_stapler_with_many_specific_enhancements,high_temperature,54652,64.65,5.989782967687527,40,40,cutting
improve_the_stapler_with_many_specific_enhancements,high_temperature,4544,64.025,5.884248040319121,40,40,adjustable legs for storage
improve_the_stapler_with_many_specific_enhancements,high_temperature,30370,62.825,5.494940855004723,40,40,State Street services
improve_the_stapler_with_many_specific_enhancements,high_temperature,32086,61.475,6.5421231263252455,40,40,housing contains clear blue exterior
improve_the_stapler_with_many_specific_enhancements,high_temperature,43018,60.275,6.196722924256011,40,40,"powder coating systems, belt drive, treadmill"
improve_the_stapler_with_many_specific_enhancements,high_temperature,37407,53.3,5.514526271584923,40,40,easy to use and remove
improve_the_stapler_with_many_specific_enhancements,high_temperature,6542,49.475,4.104799020658597,40,40,"quality, durability, easy"
improve_the_stapler_with_many_specific_enhancements,high_temperature,11674,45.225,4.021737808460395,40,40,"space shuttle, wind turbine, arcade game"
improve_the_stapler_with_many_specific_enhancements,high_temperature,51884,44.95,2.5490194193061217,40,40,from virtual to detect providing support
improve_the_stapler_with_many_specific_enhancements,high_temperature,62839,44.6,4.352011029397769,40,40,once upon a time
improve_the_stapler_with_many_specific_enhancements,high_temperature,11597,44.475,4.959775700573544,40,40,"can rotate, change, allow"
improve_the_stapler_with_many_specific_enhancements,high_temperature,16583,43.75,3.54083323527103,40,40,"learning and improvement, fabrics"
improve_the_stapler_with_many_specific_enhancements,high_temperature,27679,43.575,4.549107055236179,40,40,a mug with features
